**** wn_node
node_id,node_id_flag,alt_customer_points,alt_demand_by_category,alt_land_use,customer_points,demand_by_category,land_use,landuse_areas,notes,area,area_flag,isolation_area,isolation_area_flag,asset_id,asset_id_flag,x,x_flag,y,y_flag,z,z_flag,ground_level,ground_level_flag,highest_property,highest_property_flag,leakage_loss,leakage_loss_flag,nominal_average_pressure,nominal_average_pressure_flag,alt_total_connections,total_connections,total_connections_flag,system_type,system_type_flag,fire_zone,fire_zone_flag,asset_uid,asset_uid_flag,asset_network_uid,user_number_1,user_number_1_flag,user_number_2,user_number_2_flag,user_number_3,user_number_3_flag,user_number_4,user_number_4_flag,user_number_5,user_number_5_flag,user_number_6,user_number_6_flag,user_number_7,user_number_7_flag,user_number_8,user_number_8_flag,user_number_9,user_number_9_flag,user_number_10,user_number_10_flag,user_number_11,user_number_11_flag,user_number_12,user_number_12_flag,user_number_13,user_number_13_flag,user_number_14,user_number_14_flag,user_number_15,user_number_15_flag,hotlinks,user_text_1,user_text_1_flag,user_text_2,user_text_2_flag,user_text_3,user_text_3_flag,user_text_4,user_text_4_flag,user_text_5,user_text_5_flag,user_text_6,user_text_6_flag,user_text_7,user_text_7_flag,user_text_8,user_text_8_flag,user_text_9,user_text_9_flag,user_text_10,user_text_10_flag,user_text_11,user_text_11_flag,user_text_12,user_text_12_flag,user_text_13,user_text_13_flag,user_text_14,user_text_14_flag,user_text_15,user_text_15_flag
1131,#V,,,,,,,,,,,,,,,546147.0848440019180998,#V,4802280.5523538254201412,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131T,#V,,,,,,,,,,,,,,,546146.1729958693031222,#V,4802280.9628477860242128,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,#V,,,,,,,,,,,,,,,546137.5799999999580905,#V,4802281.5,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,#V,,,,,,,,,,,,,,,546137.9866666665766388,#V,4802282.4133333330973983,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133T,#V,,,,,,,,,,,,,,,546138.392146400292404,#V,4802283.3273148071020842,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,#V,,,,,,,,,,,,,,,546122.9432666037464514,#V,4802288.0234566414728761,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134T,#V,,,,,,,,,,,,,,,546123.8566930254455656,#V,4802287.6164527563378215,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,#V,,,,,,,,,,,,,,,546046.2067333962768316,#V,4802322.2065433589741588,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135T,#V,,,,,,,,,,,,,,,546045.2932633031159639,#V,4802322.6134492317214608,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,#V,,,,,,,,,,,,,,,546138.8000000000465661,#V,4802284.25,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,#V,,,,,,,,,,,,,,,545993.2299987708684057,#V,4802614.2611086443066597,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137T,#V,,,,,,,,,,,,,,,545992.2300015782238916,#V,4802614.2587437219917774,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,#V,,,,,,,,,,,,,,,546056.0426315425429493,#V,4802714.9800069257616997,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138T,#V,,,,,,,,,,,,,,,546056.0406811983557418,#V,4802715.9799995366483927,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,#V,,,,,,,,,,,,,,,546067.8400033543584868,#V,4802704.3681685104966164,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139T,#V,,,,,,,,,,,,,,,546068.8399977986700833,#V,4802704.3714836733415723,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113T,#V,,,,,,,,,,,,,,,545567.0870640302309766,#V,4802295.5896994024515152,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,#V,,,,,,,,,,,,,,,545632.9758340590633452,#V,4802336.14730204641819,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,#V,,,,,,,,,,,,,,,546138.5999999999767169,#V,4802614.5199999995529652,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140T,#V,,,,,,,,,,,,,,,546139.5999985553789884,#V,4802614.5212019188329577,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,#V,,,,,,,,,,,,,,,546056.0899999999674037,#V,4802704.3300000000745058,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,#V,,,,,,,,,,,,,,,546165.8199999999487773,#V,4802704.6699999999254942,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,#V,,,,,,,,,,,,,,,546115.1999999999534339,#V,4802704.5099999997764826,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,#V,,,,,,,,,,,,,,,545984.8600872865645215,#V,4802528.7906576786190271,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144T,#V,,,,,,,,,,,,,,,545985.8599130207439885,#V,4802528.8093258580192924,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,#V,,,,,,,,,,,,,,,546049.1500000000232831,#V,4802529.9900000002235174,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,#V,,,,,,,,,,,,,,,546049.3800000000046566,#V,4802517.5033333338797092,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146T,#V,,,,,,,,,,,,,,,546049.3608348733978346,#V,4802518.4899159939959645,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,#V,,,,,,,,,,,,,,,546130.7507682974683121,#V,4802496.2055757418274879,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147T,#V,,,,,,,,,,,,,,,546130.989162455778569,#V,4802495.2344072600826621,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,#V,,,,,,,,,,,,,,,546049.4000000000232831,#V,4802516.5300000002607703,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114T,#V,,,,,,,,,,,,,,,545633.6777271339669824,#V,4802336.8593297833576798,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,#V,,,,,,,,,,,,,,,545660.6528175899293274,#V,4802257.2942876638844609,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115T,#V,,,,,,,,,,,,,,,545659.944614763604477,#V,4802256.5882879961282015,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,#V,,,,,,,,,,,,,,,545569.5100000000093132,#V,4802296.349999999627471,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,#V,,,,,,,,,,,,,,,545796.8755932048661634,#V,4802371.7335452632978559,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117T,#V,,,,,,,,,,,,,,,545796.6377950167516246,#V,4802372.7048359951004386,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,#V,,,,,,,,,,,,,,,545817.3964498972054571,#V,4802371.1294768825173378,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,#V,,,,,,,,,,,,,,,546629.6800000000512227,#V,4802737.2999999998137355,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,#V,,,,,,,,,,,,,,,546636.1999999999534339,#V,4802764.099999999627471,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,#V,,,,,,,,,,,,,,,546645.0200000000186265,#V,4802743.8700000001117587,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,#V,,,,,,,,,,,,,,,546670.3499999999767169,#V,4802756.1100000003352761,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,#V,,,,,,,,,,,,,,,546292.2917474383721128,#V,4802875.3677470926195383,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185T,#V,,,,,,,,,,,,,,,546293.2627990994369611,#V,4802875.1299806563183665,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,#V,,,,,,,,,,,,,,,546298.0899999999674037,#V,4802873.8300000000745058,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,#V,,,,,,,,,,,,,,,546301.7223984216107056,#V,4802886.5193069530650973,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187T,#V,,,,,,,,,,,,,,,546301.9988066564546898,#V,4802887.4803464496508241,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,#V,,,,,,,,,,,,,,,546306.8683455187128857,#V,4802871.3841974688693881,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188T,#V,,,,,,,,,,,,,,,546307.8313952110474929,#V,4802871.1148754255846143,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,#V,,,,,,,,,,,,,,,546213.6800000000512227,#V,4802897.9199999999254942,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118T,#V,,,,,,,,,,,,,,,545816.4138652058318257,#V,4802370.9530685599893332,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,#V,,,,,,,,,,,,,,,545842.4899999999906868,#V,4802377.2199999997392297,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,#V,,,,,,,,,,,,,,,546750.0600000000558794,#V,4802868.849999999627471,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,#V,,,,,,,,,,,,,,,546763.9799999999813735,#V,4802872.2199999997392297,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,#V,,,,,,,,,,,,,,,546782.7900000000372529,#V,4802794.5499999998137355,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,#V,,,,,,,,,,,,,,,546792.8399999999674037,#V,4802796.9599999999627471,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,#V,,,,,,,,,,,,,,,546761.5699999999487773,#V,4802882.1600000001490116,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,#V,,,,,,,,,,,,,,,546775.4200000000419095,#V,4802999.8399999998509884,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,#V,,,,,,,,,,,,,,,546778.9300000000512227,#V,4802810.5,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,#V,,,,,,,,,,,,,,,546419.7405973353888839,#V,4802763.1910676239058375,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197T,#V,,,,,,,,,,,,,,,546418.80026484944392,#V,4802763.531315173022449,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,#V,,,,,,,,,,,,,,,546466.2755238001700491,#V,4802851.8467545015737414,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198T,#V,,,,,,,,,,,,,,,546465.2845767050748691,#V,4802851.7125036381185055,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,#V,,,,,,,,,,,,,,,546526.5899999999674037,#V,4802775.0700000002980232,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,#V,,,,,,,,,,,,,,,545843.1899999999441206,#V,4802374.2699999995529652,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,#V,,,,,,,,,,,,,,,546600.5300000000279397,#V,4802834.5599999995902181,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,#V,,,,,,,,,,,,,,,546609.3499999999767169,#V,4802823.2800000002607703,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,#V,,,,,,,,,,,,,,,546616.4799999999813735,#V,4802826.6399999996647239,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,#V,,,,,,,,,,,,,,,545527.0854514129459858,#V,4802370.4766603596508503,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,#V,,,,,,,,,,,,,,,546023.3209854130400345,#V,4802841.2834238950163126,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212T,#V,,,,,,,,,,,,,,,546022.3577959892572835,#V,4802841.5521922698244452,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,#V,,,,,,,,,,,,,,,546136.3399999999674037,#V,4802810.7000000001862645,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,#V,,,,,,,,,,,,,,,546204.5360291758552194,#V,4802884.7774133384227753,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214T,#V,,,,,,,,,,,,,,,546205.5251542765181512,#V,4802884.63055763207376,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,#V,,,,,,,,,,,,,,,546266.4100000000325963,#V,4802791.6100000003352761,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,#V,,,,,,,,,,,,,,,546274.1500000000232831,#V,4802789.8899999996647239,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,#V,,,,,,,,,,,,,,,546277.3900000000139698,#V,4802801.5400000000372529,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,#V,,,,,,,,,,,,,,,546209.9499999999534339,#V,4802884.0099999997764826,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,#V,,,,,,,,,,,,,,,546122.1897898223251104,#V,4802909.9475104501470923,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219T,#V,,,,,,,,,,,,,,,546123.0937696057371795,#V,4802909.5200163228437304,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121T,#V,,,,,,,,,,,,,,,545528.0547960457624868,#V,4802370.7223633686080575,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,#V,,,,,,,,,,,,,,,545539.0200000000186265,#V,4802373.4900000002235174,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221T,#V,,,,,,,,,,,,,,,545987.1547355653019622,#V,4803200.2015668861567974,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,#V,,,,,,,,,,,,,,,545963.5235652866540477,#V,4803118.3062497926875949,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222T,#V,,,,,,,,,,,,,,,545963.7737213968066499,#V,4803119.2744512520730495,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,#V,,,,,,,,,,,,,,,546016.3996205024886876,#V,4802954.0686922427266836,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223T,#V,,,,,,,,,,,,,,,546017.3799895270494744,#V,4802953.9267638213932514,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,#V,,,,,,,,,,,,,,,546133.7588478911202401,#V,4802920.0633942512795329,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224T,#V,,,,,,,,,,,,,,,546134.0551453947555274,#V,4802921.0184692405164242,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,#V,,,,,,,,,,,,,,,546337.3199999999487773,#V,4802928.7199999997392297,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,#V,,,,,,,,,,,,,,,546129.4699999999720603,#V,4802906.5400000000372529,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,#V,,,,,,,,,,,,,,,545538.6999999999534339,#V,4802374.6200000001117587,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,#V,,,,,,,,,,,,,,,545535.2865980847273022,#V,4802386.6390208285301924,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124T,#V,,,,,,,,,,,,,,,545535.0296495782677084,#V,4802387.6052996767684817,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,#V,,,,,,,,,,,,,,,545704.3764019997324795,#V,4802301.0264912247657776,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125T,#V,,,,,,,,,,,,,,,545705.0873890711227432,#V,4802301.7296756375581026,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,#V,,,,,,,,,,,,,,,545708.9000000000232831,#V,4802305.4599999999627471,#V,0.,#V,0.,#D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
